"","gap","plot","gap_type","count","tph","B_At","B_Pl","B_Sx","B_Ep","B_Fd","x_site_open","trans_tot","x_trans_tot","lai_4_ring","lai_5_ring","ms","ts","wd","gs","sb","fb","sl","rk","df","near_distance","azimuth1","azimuth_T","objectid","aspect_dem11","aspect_dem21","aspect_dem51","aspect_dem101","slope_dem_1m1","slope_dem2m1","slope_dem_5m1","slope_dem_10m1","zonal_unit","ss1","twi_10m","twi_5m","twi_2m","twi_1mfina","dem1","dem2","dem5","dem10","aspect_dem11T","aspect_dem21T","aspect_dem51T","aspect_dem101T","OBJECTID","Join_Count","TARGET_FID","Gap_area"
"494","233",392,"S",0,0,NA,NA,NA,NA,6,37.49,16.52,56.42,0.85,0.9,20,0,5,20,15,25,0,0,15,0.37,5.19,1.99590020181704,392,9.43173,24.8888,22.1277,20.1947,5.16782,2.39111,2.71656,3.43179,"IDFdk3",1,8.69619,7.58312,2.98339,2.04657,963.198,963.275,963.242,963.275,1.98648156155736,1.90712629972689,1.92634663464654,1.93852495967382,233,1,233,0.1061844677
"495","217",589,"S",0,0,NA,NA,NA,NA,18,30.64,11.32,38.67,1.13,1.17,0,0,25,5,0,5,0,0,65,4.95,266.33,0.935990207964994,589,311.713,337.039,8.04696,10.3742,12.0794,7.37112,6.18594,6.01578,"IDFdk3",1,8.44075,7.31735,5.7797,6.1609,957.659,957.841,957.841,957.841,1.66539974435959,1.92077060242894,1.99015366895117,1.98365265795239,217,3,217,0.24533603874
"496","196",248,"S",0,0,NA,NA,6,NA,9,22.17,10.15,34.68,1.64,1.51,5,0,5,5,40,40,0,0,5,0.67,220.32,0.237557488988552,248,15.668,9.0426,5.202,3.61937,13.0941,12.7303,17.7651,18.665,"IDFdk3",8,7.46567,3.69173,3.30913,2.62444,928.556,928.73,928.505,928.73,1.96284272807292,1.98757175697512,1.99588123433538,1.99800544378741,196,8,196,0.82874398193
"497","95",454,"S",0,0,NA,NA,NA,6,NA,59.13,20.61,70.38,0.38,0.36,5,0,10,25,5,20,0,0,35,1.06,260.7,0.838396178896639,454,170.164,180.513,154.462,152.877,4.3633,4.85249,4.47804,4.48115,"IDFdk3",1,7.10668,5.5925,5.70923,3.01867,946.217,946.188,946.193,946.188,0.0146992418036197,4.00826631010709e-05,0.0977004399102065,0.109970134555575,95,4,95,0.4787791712
"498","94",30,"S",0,0,NA,NA,NA,NA,NA,55.47,22.97,78.45,0.39,0.44,0,0,0,0,0,5,65,0,30,0.55,191.44,0.019867055108414,30,161.742,142.294,106.742,100.407,4.05227,2.46868,2.71056,3.07038,"IDFdk3",1,5.53942,5.57513,6.15626,6.03791,949.981,949.904,949.949,949.904,0.0503446089715873,0.208840510332658,0.711937436859294,0.819360690172816,94,4,94,0.29212482112
"499","94",442,"S",0,0,NA,NA,NA,3,NA,72.34,25.34,86.53,0.11,0.15,0,0,5,10,5,15,0,0,65,1.18,166.57,0.0273455980495881,442,110.608,122.194,133.95,158.421,7.03835,5.48869,3.81562,3.51011,"IDFdk3",1,7.03257,6.42707,4.4794,3.30359,949.973,949.921,950.118,949.921,0.648027656458243,0.46721233999207,0.305969636365439,0.0700886518705898,94,4,94,0.29212482112
"500","94",52,"S",0,0,NA,NA,NA,3,NA,69.19,24.75,84.54,0.08,0.16,0,0,10,10,25,15,0,0,40,0.65,359,1.99984769515639,52,100.894,88.5009,144.512,153.195,8.9053,8.10748,2.72778,2.64334,"IDFdk3",1,7.99572,9.81569,3.4923,3.96226,950.355,950.409,950.422,950.409,0.811007388522684,1.0261612457241,0.185762877357483,0.107453531434581,94,4,94,0.29212482112
"501","94",360,"S",0,0,NA,NA,NA,NA,NA,64.79,21.76,74.31,0.22,0.25,0,0,15,0,0,0,5,0,80,1.22,2.31,1.99918737557674,360,114.819,137.719,145.338,175.157,9.32958,6.2661,2.11763,1.78655,"IDFdk3",1,7.72327,6.53829,3.97108,5.00854,951.31,951.186,951.301,951.186,0.580246910210619,0.260145766291856,0.177478579336354,0.00357022089243109,94,4,94,0.29212482112
"502","105",572,"N",0,0,3,6,3,NA,6,35.66,12.5,42.7,0.82,0.93,25,0,5,15,15,10,0,0,30,2.64,279.04,1.15712396340317,572,339.011,331.736,322.126,319.682,10.601,10.3041,14.5204,22.1332,"IDFdk3",8,4.66115,3.94983,2.94682,2.2628,905.322,905.369,905.324,905.369,1.93364921099868,1.88077505809724,1.78936275736197,1.76246509706089,105,9,105,1.1319883915
"503","2",292,"S",0,0,NA,NA,NA,NA,15,25.68,9.7,33.13,1.25,1.32,0,0,60,10,0,10,5,0,15,0.59,90,1,292,265.432,261.089,256.54,257.4,12.0898,12.016,12.5767,12.5418,"IDFdk3",1,4.34301,3.9097,3.35535,1.76834,898.803,898.875,898.709,898.875,0.920357794497342,0.845099941875022,0.767233535244501,0.781856758603457,2,11,2,1.42780691281
"504","2",486,"S",0,0,NA,NA,NA,NA,18,34.15,14.4,49.16,0.85,1.02,70,0,5,15,0,5,0,0,5,0.11,319.4,1.75927130733488,486,257.297,253.195,261.288,260.433,11.7688,12.6927,12.9499,13.2211,"IDFdk3",1,2.6834,2.53747,2.00531,3.54682,905.606,905.619,905.944,905.619,0.78010271707927,0.710884662270058,0.848532153396288,0.833799173862992,2,11,2,1.42780691281
"505","2",503,"S",0,0,NA,NA,NA,NA,21,19.17,7.75,26.45,1.87,2,0,0,25,20,10,20,5,0,20,0.01,54.45,1.58141318431983,503,254.821,255.535,256.739,261.164,13.9859,13.2622,13.0218,12.9506,"IDFdk3",1,6.23295,8.38948,9.03067,7.08119,908.216,908.099,908.09,908.099,0.738164535980432,0.750211450363168,0.77061273790051,0.846393271750365,2,11,2,1.42780691281
"506","2",154,"S",0,0,NA,NA,NA,NA,9,22.51,8.28,28.29,1.4,1.47,0,0,60,10,0,15,0,0,15,1.42,158.2,0.0715141731190866,154,254.674,255.776,259.072,257.833,11.2981,11.7242,11.535,11.5705,"IDFdk3",1,5.93571,12.6341,4.30414,3.80482,908.56,908.451,908.557,908.451,0.735689274946007,0.754286555335272,0.810424704054755,0.789238189706749,2,11,2,1.42780691281
"507","2",317,"S",0,0,NA,NA,NA,NA,6,40.87,17.99,61.45,0.68,0.79,0,0,65,0,0,10,0,0,25,2.17,77.28,1.2201867167473,317,226.748,261.776,244.192,247.385,14.8221,13.065,12.8695,12.0628,"IDFdk3",1,7.14748,7.64732,7.13001,6.39995,897.639,897.484,897.456,897.484,0.314791585147882,0.856956482321327,0.56464319665558,0.615462994642899,2,11,2,1.42780691281
"508","2",434,"S",0,0,NA,NA,NA,NA,NA,40.94,18.08,61.76,0.67,0.79,0,0,25,0,10,25,0,0,40,4.83,307.23,1.60501609405599,434,234.28,228.391,236.009,242.143,15.9038,13.4172,13.2063,11.9707,"IDFdk3",1,7.64763,7.55535,4.66498,4.88197,896.984,896.979,896.933,896.979,0.416175353574093,0.335956331689729,0.440937328344858,0.532733576117617,2,11,2,1.42780691281
"509","4",580,"S",0,0,NA,NA,NA,NA,15,27.47,11.26,38.46,1.31,1.24,0,0,15,20,5,50,0,0,10,3.31,161.57,0.0512893918670863,580,279.983,279.699,250.633,239.624,14.7869,13.3349,11.6673,11.4525,"IDFdk3",1,6.80261,9.06131,10.353,2.27488,873.015,872.959,872.98,872.959,1.17335597168529,1.16847217576836,0.668382180431595,0.494327569143426,4,2,4,0.27748243551
"510","176",161,"S",0,0,NA,NA,NA,NA,12,38.92,17.96,61.32,0.6,0.89,10,0,10,50,10,20,0,0,0,0.6,182.9,0.00128064281581375,161,23.2729,28.2318,32.9191,37.6345,8.50199,8.67468,7.91025,7.51742,"IDFdk3",1,11.1045,5.4619,4.80177,4.22897,949.24,949.274,949.178,949.274,1.91863336538531,1.88104104371751,1.83943874639837,1.79192210779695,176,5,176,0.57314558506
"511","115",132,"S",0,0,NA,NA,NA,NA,6,38.86,14.8,50.53,0.88,0.92,20,0,10,45,5,15,0,0,5,2.42,90,1,132,350.578,353.121,348.214,344.863,24.4386,22.9573,24.4262,23.7086,"IDFdk3",5,3.89,3.31546,3.55906,3.7669,840.858,841.217,840.4,841.217,1.98650937621347,1.992801307698,1.97891732735131,1.96530420310812,115,16,115,2.72460703296
"512","127",76,"S",0,0,NA,NA,NA,NA,21,38.7,16.06,54.84,0.59,0.91,0,0,15,5,45,5,0,0,30,2.93,266.97,0.947141169753374,76,226.357,225.783,220.741,213.367,28.2486,25.8818,23.977,19.3955,"IDFdk3",1,8.39046,9.35045,11.9369,10.6495,842.97,842.762,842.972,842.762,0.309837165641879,0.302622216176542,0.242332489700311,0.164835221079831,127,2,127,0.19908600902
"513","126",279,"S",0,0,NA,NA,NA,NA,6,28.57,13.02,44.47,1.37,1.3,0,0,35,0,10,5,0,0,50,2.5,255.96,0.757400769204593,279,214.32,213.004,215.931,208.186,19.0038,18.1903,21.4127,18.0205,"IDFdk3",1,5.02896,4.46346,4.22826,4.28325,837.905,837.783,838.51,837.783,0.174098463528521,0.161367457075918,0.190275736079739,0.118581108311057,126,3,126,0.34906531711
"514","126",94,"S",0,0,NA,NA,NA,NA,6,9.38,2.96,10.1,2.67,2.43,0,0,20,5,10,5,40,0,20,0.67,5.19,1.99590020181704,94,221.704,227.373,222.265,224.601,19.1584,18.9677,16.3435,18.3246,"IDFdk3",1,7.02763,4.38936,4.60692,2.19357,845.601,845.601,846.014,845.601,0.253408261373974,0.322777227905595,0.259957923096595,0.287986209000078,126,3,126,0.34906531711
"515","75",561,"S",0,0,NA,NA,NA,NA,6,23.37,10.63,36.29,1.38,1.53,5,0,15,5,0,0,0,0,75,1.58,341.57,1.94871060813291,561,10.9206,92.2394,101.32,96.1438,2.77471,3.78784,2.6243,2.1386,"IDFdk3",1,7.64662,3.4635,2.44184,3.21764,959.685,959.688,959.605,959.688,1.9818906622658,0.960925047180384,0.803711568612456,0.892975833957728,75,3,75,0.25368931101
"516","76",258,"S",0,0,NA,NA,NA,NA,18,28.32,12.73,43.48,1.48,1.49,20,0,5,40,5,0,0,0,30,1.06,333.43,1.89438856037008,258,32.7804,105.794,112.487,120.569,1.2795,0.811505,1.81081,1.91661,"IDFdk3",1,8.27051,9.5605,4.89152,4.59772,959.264,959.267,959.324,959.267,1.8407518643101,0.727820517684839,0.617526199099993,0.491424364988447,76,16,76,1.23202352118
"517","5",409,"S",0,0,NA,NA,NA,NA,3,49.92,19.26,65.76,0.35,0.56,0,0,45,15,10,10,0,0,20,2.77,339.58,1.93716025779376,409,278.322,272.478,247.591,247.867,15.5546,13.5598,14.6924,14.4282,"IDFdk3",1,9.46658,8.08552,7.80973,7.29314,876.744,876.708,876.684,876.708,1.14473614097723,1.04323577718049,0.618784401000235,0.623242157109918,5,18,5,1.97633327563
"518","13",531,"S",0,0,NA,NA,NA,NA,9,24.74,9.98,34.08,1.48,1.34,20,0,15,30,10,15,0,0,10,0.36,45,1.70710678118655,531,231.084,228.376,256.486,244.294,12.4609,11.5233,8.36375,8.46591,"IDFdk3",1,5.89916,5.29226,8.52855,2.58761,871.348,871.178,871.273,871.178,0.371819640353247,0.335760608671379,0.766317048322172,0.566246557225413,13,3,13,0.14585728825
"519","5",562,"S",0,0,NA,NA,NA,NA,3,37.78,15.44,52.72,0.8,0.81,40,0,10,0,5,25,0,0,20,0.11,329.04,1.85752665619365,562,181.167,184.613,185.745,196.357,31.7349,32.0711,34.5674,19.6369,"IDFdk3",1,3.48868,2.80011,2.50821,1.13202,861.998,861.855,862.759,861.855,0.000207420385675228,0.00323934375957557,0.00502274247992707,0.0404744007550939,5,18,5,1.97633327563
"520","6",591,"S",0,0,NA,NA,NA,NA,3,37.85,15.25,52.09,0.7,0.88,20,0,5,40,20,5,0,0,10,0.14,0,2,591,298.687,280.137,269.304,254.865,14.1786,11.8585,12.5801,13.1831,"IDFdk3",1,8.79257,3.76526,1.71746,1.08752,849.61,849.656,849.51,849.656,1.48002446693235,1.17600245389549,0.987852807154367,0.738905766329848,6,3,6,0.21163235603
"521","17",581,"S",0,0,NA,NA,NA,NA,9,43.64,17.77,60.68,0.61,0.67,40,0,30,15,5,5,5,0,0,1.52,172.88,0.00771126762454233,581,224.255,218.868,216.834,213.614,26.0515,26.3142,26.3153,20.038,"IDFdk3",1,8.79257,2.65511,3.91535,4.63416,852.37,852.365,852.701,852.365,0.28375895300781,0.221406252136236,0.199624237773369,0.16721400321756,17,7,17,0.99445670903
"522","17",37,"S",0,0,NA,NA,NA,NA,3,44.42,17.51,59.81,0.56,0.68,5,0,20,60,5,5,0,5,0,3.29,9.46,1.98640058614185,37,261.545,264.743,259.615,258.533,11.3068,10.5045,12.1499,11.3438,"IDFdk3",1,4.22972,3.87401,3.2805,3.03773,844.431,844.371,844.721,844.371,0.852967405621321,0.908376721496931,0.819738359341708,0.801196494732667,17,7,17,0.99445670903
"523","147",255,"S",0,0,NA,NA,NA,NA,6,39.11,16.97,57.96,0.82,0.99,10,0,10,15,15,10,15,0,25,0.28,138.9,0.246436607698362,255,285.104,275.137,235.319,209.235,29.6569,23.9751,15.758,15.8616,"IDFdk3",8,8.39679,6.00935,2.93851,2.29412,832.686,832.568,832.824,832.568,1.26057191071275,1.08953749354116,0.430993141153498,0.127376102086741,147,1,147,0.2115775289
"524","137",174,"S",0,0,NA,NA,NA,NA,21,26.54,9.45,32.27,1.33,1.41,60,0,30,10,0,0,0,0,0,3.69,311.67,1.66483932464583,174,273.992,267.054,264.771,257.481,15.3976,13.8519,11.5138,11.6988,"IDFdk3",1,5.4985,5.0587,3.70986,4.25899,865.19,865.298,865.308,865.298,1.0696171868472,0.948605253024813,0.908863369042988,0.783236645952258,137,1,137,0.12363351653
"525","131",15,"S",0,0,NA,NA,NA,NA,3,28.71,11.82,40.38,1.22,1.25,10,0,5,70,5,10,0,0,0,1.88,351.99,1.99024376337063,15,125.182,131.418,142.913,173.403,22.3226,19.6004,11.3713,7.8797,"IDFdk3",1,5.49559,5.78213,4.22762,6.65398,868.415,868.307,868.809,868.307,0.423824425912731,0.338452512972084,0.202279228154907,0.00662121766617341,131,1,131,0.13968037437
"526","149",102,"S",0,0,NA,NA,NA,NA,NA,24.87,11.42,38.99,1.44,1.31,10,0,0,20,20,15,15,0,20,0.71,205.04,0.093987477006943,102,251.384,256.108,250.501,236.599,12.5404,11.5767,11.9176,11.2181,"IDFdk3",1,7.31791,8.59478,3.6934,2.39106,859.708,859.642,860.105,859.642,0.680776036273104,0.759907497453635,0.666209593014756,0.449504689154881,149,4,149,0.27612029048
"527","149",289,"S",0,0,NA,NA,NA,NA,6,34.07,14.6,49.88,0.84,1.12,20,0,5,35,5,10,0,0,25,2.01,68.2,1.37136783555023,289,230.041,240.469,248.078,246.017,12.3273,12.243,11.3137,11.6203,"IDFdk3",1,7.18843,4.78523,4.69786,7.87776,860.531,860.494,860.829,860.494,0.357760724747898,0.507105604245601,0.626655981382542,0.59353442921738,149,4,149,0.27612029048
"528","148",352,"S",0,0,NA,NA,NA,NA,6,26.53,7.91,27.02,1.16,1.24,45,0,10,15,0,5,0,0,25,1.65,214.36,0.174492281453896,352,20.135,8.79633,9.7564,353.199,14.0361,10.931,18.3428,13.8632,"IDFdk3",1,5.89901,8.18151,6.40849,4.39511,824.906,825.056,824.429,825.056,1.93888414713209,1.98823817871031,1.98553713638852,1.99296344141621,148,3,148,0.18030161544
"529","138",120,"S",0,0,NA,NA,NA,NA,12,26.84,9.01,30.78,1.15,1.27,0,0,25,5,0,20,0,0,50,2.08,326.31,1.83205094807956,120,214.893,212.448,213.799,219.301,12.9982,14.3633,13.7997,13.3136,"IDFdk3",1,6.78001,6.95702,6.72858,6.26952,835.737,835.539,835.747,835.539,0.179778229442246,0.156121263942451,0.169005821662133,0.226170844973002,138,3,138,0.15586810792
"530","22",532,"S",0,0,NA,NA,NA,NA,18,34.95,14.19,48.46,1.05,0.97,10,10,10,10,15,10,0,0,35,0.24,163.3,0.042177505154685,532,225.011,229.34,225.861,228.71,11.1726,10.2022,11.1173,11.4499,"IDFxm",1,5.32515,5.23069,11.4364,12.2777,772.876,772.755,773.195,772.755,0.293028986600583,0.348431032652597,0.303598551596357,0.340129462417615,22,1,22,0.10820543091
"531","33",167,"S",0,0,NA,NA,NA,NA,6,29.57,13.69,46.77,1.11,1.37,10,0,10,30,0,5,0,0,45,1.48,275.96,1.10383413058881,167,249.678,242.595,244.284,241.155,17.9548,15.9639,13.9927,13.522,"IDFxm",1,4.79316,4.26888,3.44668,2.71235,770.701,770.581,770.385,770.581,0.652704250512398,0.539722740460455,0.566089304151161,0.517558224896898,33,2,33,0.10049836
"532","33",74,"S",0,0,NA,NA,NA,NA,3,33.06,15.19,51.87,1.03,1.05,10,0,10,20,5,10,0,0,45,0.12,35.54,1.81370991285212,74,229.347,230.577,235.655,245.42,16.1553,15.0493,15.3961,14.9275,"IDFxm",1,6.73731,4.22466,3.83624,3.37017,770.43,770.22,770.564,770.22,0.348523716694255,0.364959342809871,0.435825308851439,0.584036616370047,33,2,33,0.10049836
"533","34",137,"S",0,0,NA,NA,NA,NA,9,24.42,11.91,40.68,1.41,1.52,5,0,15,15,10,10,0,5,40,1.92,235.89,0.439216490184068,137,193.318,204.404,215.101,231.211,24.3337,19.0778,19.0361,16.7157,"IDFxm",1,5.78831,5.68759,5.97948,5.10711,756.114,755.736,756.574,755.736,0.0268934475026059,0.0893451815429003,0.181860318434452,0.373545822330736,34,2,34,0.11099636356
"534","36",397,"S",0,0,NA,NA,NA,NA,12,32.42,11.29,38.57,0.95,1.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.08,148.39,0.148364531621964,397,263.378,277.523,265.109,269.718,7.99246,5.97335,6.5969,6.54946,"IDFxm",1,9.34453,5.01564,4.66192,6.30331,752.246,752.193,752.339,752.193,0.884681430229269,1.13092417316791,0.914739583468925,0.995078191380738,36,1,36,0.10159677884
"535","155",446,"N",0,0,NA,NA,NA,NA,24,14.37,6.64,22.66,2.14,1.99,35,5,10,0,15,20,0,0,15,0.34,288.43,1.31614582397381,446,6.16929,1.95458,5.56043,7.24419,23.9531,26.5741,23.0278,21.8158,"IDFdk3",8,8.01539,9.76079,3.83391,5.39417,848.409,848.788,847.982,848.788,1.99420870780765,1.99941817882563,1.99529455599632,1.99201774161296,155,14,155,2.17501478872
"536","160",115,"N",0,0,NA,NA,NA,6,3,41.27,15.18,51.85,0.69,0.73,55,5,15,0,5,10,0,0,10,0.14,109.65,0.663726457869866,115,289.083,305.087,300.246,313.481,11.0544,6.95031,6.4238,6.86546,"IDFdk3",1,6.17912,3.71238,3.05068,3.61922,870.971,871.089,871.134,871.089,1.32693751259373,1.57481960496167,1.50371366872286,1.68811399459947,160,3,160,0.44066181546
"537","160",373,"N",0,0,NA,NA,NA,NA,3,24.5,11.95,40.81,1.41,1.51,0,5,15,40,5,15,5,0,15,0.01,25.66,1.90137955286479,373,227.512,268.625,238.725,252.735,15.0681,12.768,14.0431,13.9058,"IDFdk3",1,4.75821,4.00921,2.61605,3.10874,862.647,862.573,862.725,862.573,0.324564222204894,0.976004026222621,0.480853765560927,0.70320841155281,160,3,160,0.44066181546
"538","160",197,"N",0,0,NA,NA,NA,NA,12,21.67,10.45,35.69,1.57,1.66,0,0,10,10,40,20,0,0,20,1.63,303.69,1.55469921561141,197,253.715,255.047,274.94,279.658,23.8719,22.3902,17.2197,14.9243,"IDFdk3",1,9.31048,5.73559,3.55776,2.88301,865.481,865.339,865.764,865.339,0.719584577132483,0.741973395430207,1.08611248250149,1.16776677597992,160,3,160,0.44066181546
"539","5",219,"S",0,0,NA,NA,NA,NA,21,27.67,10.1,34.5,1.2,1.3,20,0,10,30,15,5,0,0,20,0.32,270,1,219,232.768,236.954,250.609,262.724,14.4961,14.6192,12.4644,12.0204,"IDFdk3",1,5.12324,3.75607,3.97057,4.69778,879.267,879.167,879.337,879.167,0.394956113227393,0.454687812699905,0.667987033282206,0.873350886306384,5,18,5,1.97633327563
"540","6",578,"S",0,0,NA,NA,NA,NA,6,33.79,11.96,40.85,1.1,1,25,0,5,20,5,20,10,0,15,3.46,50.65,1.6340559343455,578,269.428,269.38,260.97,246.247,9.85233,11.2166,12.8112,12.4458,"IDFdk3",1,10.5776,11.5404,12.8566,3.17134,852.126,852.077,852.038,852.077,0.990016882509995,0.989179169817923,0.843048404021289,0.597205385096385,6,3,6,0.21163235603
"541","4",191,"S",0,0,NA,NA,NA,NA,9,38.49,15.86,54.18,0.69,0.91,5,0,30,5,5,15,5,0,35,0.72,288.43,1.31614582397381,191,286.29,288.917,275.133,259.249,13.5617,12.6959,10.9777,10.8101,"IDFdk3",1,5.57188,3.83067,3.36575,3.12053,860.436,860.552,860.653,860.552,1.28049918702161,1.32419811311287,1.08946796056087,0.813458817025498,4,2,4,0.27748243551
"542","5",91,"S",0,0,NA,NA,NA,NA,12,43.11,16.92,57.77,0.58,0.71,15,0,5,25,0,10,35,0,10,0.75,173.88,0.00569920960300108,91,205.469,208.592,216.053,222.059,20.3998,17.9271,14.8227,12.5596,"IDFdk3",1,11.1836,2.47691,4.38508,3.85001,884.014,883.846,883.958,883.846,0.0971819188524325,0.121950195138413,0.191527067434608,0.257544601806444,5,18,5,1.97633327563
"543","5",8,"S",0,0,NA,NA,NA,NA,12,33.21,12.02,41.05,1.07,1.08,40,0,15,5,10,5,0,5,20,2.05,132.16,0.328796753501991,8,215.773,211.088,211.986,218.87,18.6396,21.4482,19.0812,15.5146,"IDFdk3",1,5.85607,6.10869,5.7483,4.67661,884.847,884.68,884.923,884.68,0.188660616265603,0.143624751693081,0.151822445458196,0.221428157480783,5,18,5,1.97633327563
"544","10",10,"S",0,0,NA,NA,NA,NA,9,28.55,10.46,35.71,1.31,1.21,5,0,20,5,5,10,0,0,55,1.04,243.43,0.552709151581289,10,272.026,264.182,267.353,259.598,8.32888,8.39898,8.66602,8.54219,"IDFdk3",1,7.63222,8.86561,9.48689,9.28342,839.925,839.862,839.909,839.862,1.03535300226525,0.898631156816518,0.953817566923074,0.819446521738237,10,1,10,0.34503088937
"545","12",382,"S",0,0,NA,NA,NA,NA,18,34.25,9.98,34.07,1.13,0.94,5,0,10,5,15,5,0,0,60,2.09,65.34,1.41723271366177,382,212.132,233.291,234.332,243.417,7.85797,6.49089,10.4744,14.6025,"IDFdk3",1,4.09915,4.48744,2.54577,1.9386,862.58,862.462,862.566,862.462,0.15317499967835,0.402248917774212,0.416912432634847,0.552506232769156,12,1,12,0.11295816724
"546","31",130,"S",0,0,NA,NA,NA,NA,9,25.59,10.96,37.43,1.42,1.37,20,0,25,40,15,0,0,0,0,1.02,98.13,0.858580412225546,130,245.689,237.497,234.416,236.874,4.5626,5.94621,7.35509,7.27265,"IDFdk3",1,4.75319,6.24404,7.69031,4.24241,908.89,908.862,908.988,908.862,0.588310672112011,0.462656232516878,0.418104113104225,0.453517950530575,31,7,31,0.62846481068
"547","170",332,"N",0,0,NA,NA,NA,NA,30,12.5,5.11,17.46,2.25,2.31,80,5,10,0,0,0,0,0,5,0.52,206.9,0.108202470394786,332,20.003,22.5905,15.7849,21.1336,32.057,35.8806,35.1455,33.5604,"IDFdk3",5,5.01949,4.26351,4.97605,3.71823,887.064,887.261,886.745,887.261,1.93967471136498,1.92327392299983,1.9622897181333,1.93274226126132,170,5,170,0.57737810791
"548","170",513,"N",0,0,NA,NA,NA,NA,39,13.68,6.24,21.32,2.25,2.15,70,5,10,5,5,0,0,0,5,0.24,195.95,0.0384981311434851,513,8.20555,13.6283,4.09598,26.1545,37.3653,36.3479,35.165,33.0861,"IDFdk3",5,7.92492,5.9451,7.10217,3.1018,891.949,892.08,890.676,892.08,1.9897624104023,1.97184473870545,1.99744579689643,1.89760869746789,170,5,170,0.57737810791
"549","167",122,"N",0,0,NA,NA,NA,NA,27,42.46,18.38,62.77,0.61,0.8,55,5,5,0,0,0,0,0,35,0.95,90,1,122,36.0719,38.106,30.7756,27.7447,41.6235,42.0049,38.5161,37.8223,"IDFdk3",5,6.48392,6.87078,4.56554,5.65349,877.863,878.114,877.635,878.114,1.80827875071415,1.78687040180086,1.85917787778211,1.88503070416074,167,3,167,0.20504842581
"550","188",121,"N",0,0,NA,NA,3,NA,3,16.56,5.51,18.83,1.92,1.93,20,0,10,5,0,5,0,0,60,1.45,227.5,0.32440979238434,121,40.1844,25.1511,67.603,66.9111,3.75292,5.46883,4.1761,3.77639,"IDFdk3",1,5.96175,5.09247,4.74049,3.92031,955.605,955.704,955.81,955.704,1.76397173996632,1.90519011103266,1.38102196671082,1.39215891080048,188,2,188,0.15049026356
"551","85",176,"N",0,0,NA,NA,21,NA,3,26.08,11.68,39.89,1.41,1.27,40,0,10,10,15,20,0,0,5,1.14,45,1.70710678118655,176,204.605,189.744,152.591,142.23,2.91348,1.64304,2.12275,2.52738,"IDFdk3",1,5.25894,4.4902,4.00363,2.63822,952.636,952.639,952.746,952.639,0.0908002217671885,0.0144262121072978,0.112256913829438,0.209524178568864,85,4,85,0.89853289098
"552","67",39,"S",0,0,NA,NA,NA,NA,6,35.54,13.79,47.1,0.82,1.04,10,0,10,40,10,5,10,0,15,2.05,254.41,0.73124828705999,39,263.323,281.573,258.305,282.311,5.99771,4.65667,2.25974,1.41085,"IDFxm",1,7.21089,7.08906,2.77441,4.29139,790.859,790.888,790.887,790.888,0.88372795654125,1.20061628487559,0.797298158726315,1.21321796163219,67,3,67,0.227738085
"553","67",198,"S",0,0,NA,NA,NA,NA,15,26.71,9.41,32.15,1.25,1.29,15,0,5,30,25,10,0,0,15,0.79,270,1,198,275.034,295.368,281.473,283.817,8.84225,8.00281,6.8766,6.39695,"IDFxm",1,9.51434,4.76729,3.96518,4.13799,790.663,790.734,790.631,790.734,1.08774688120162,1.42843054892737,1.19890613365989,1.23882158841605,67,3,67,0.227738085
"554","61",452,"S",0,0,NA,NA,NA,NA,NA,40.36,15.63,53.37,0.84,0.78,15,0,20,20,5,20,0,0,20,3.32,96.97,0.878650369226417,452,286.181,271.149,280.264,282.962,10.5267,9.98622,8.86207,7.94404,"IDFxm",1,5.79892,7.08948,10.4537,8.48594,793.41,793.427,793.488,793.427,1.27867264525975,1.02005248900348,1.17818398666145,1.2243047782179,61,3,61,0.41545898169
"555","156",554,"S",0,0,NA,NA,NA,NA,3,24.13,9.47,32.33,1.64,1.7,0,0,30,20,10,10,0,0,30,2.72,232.86,0.396235340673312,554,25.0292,7.28202,357.512,344.314,21.1058,16.9558,18.9951,3.2779,"IDFdk3",8,7.36371,8.47993,4.54311,4.59811,846.857,847.075,846.626,847.075,1.90609228780849,1.99193426792024,1.99905733529334,1.96275783784941,156,2,156,0.19486846675
"556","91",4,"S",0,0,NA,NA,NA,NA,9,33.96,13.59,46.4,0.95,0.93,30,0,15,10,15,10,5,0,15,1.32,327.53,1.84367265960682,4,191.431,200.193,190.578,186.434,12.781,13.4085,12.9162,13.0838,"IDFdk3",1,5.51725,4.52564,4.67614,2.62743,917.687,917.515,918.076,917.515,0.0198359117668361,0.0614647981113252,0.0169940910635371,0.00629840280305272,91,1,91,0.42240388186
"557","89",32,"S",0,0,NA,NA,NA,NA,6,42.24,16.07,54.87,0.62,0.72,15,0,10,30,15,0,15,0,15,2.63,211.82,0.150291301060702,32,160.175,167.477,169.358,175.538,18.8428,16.9862,14.5915,9.50322,"IDFdk3",1,5.98653,4.8998,8.33604,3.86977,930.335,930.251,930.557,930.251,0.0592671229065341,0.0237909559687621,0.0171997583088491,0.00303084948362708,89,2,89,0.432593725
