,gap,plot,gap_type,spp,count,tph,vrp_baf3,n,baf,x_site_open,trans_tot,x_trans_tot,lai_4_ring,lai_5_ring,ms,ts,wd,gs,sb,fb,sl,rk,df,near_distance,azimuth1,azimuth_T,objectid,aspect_dem11,aspect_dem21,aspect_dem51,aspect_dem101,slope_dem_1m1,slope_dem2m1,slope_dem_5m1,slope_dem_10m1,zonal_unit,ss1,twi_10m,twi_5m,twi_2m,twi_1mfina,dem1,dem2,dem5,dem10,aspect_dem11T,aspect_dem21T,aspect_dem51T,aspect_dem101T,OBJECTID,Join_Count,TARGET_FID,Gap_area
601,170,242,N,NA,0,0,NA,NA,NA,12.11,5.66,19.34,2.37,2.42,80,0,5,0,0,0,0,0,15,0.88,90,1,242,18.1554,25.5865,28.4319,29.7065,30.0651,32.0961,30.4692,30.7541,IDFdk3,5,7.83803,9.24137,5.02165,5.38335,896.103,896.186,895.196,896.186,1.95021489,1.901934309,1.879383628,1.868575301,170,5,170,0.577378108
602,170,67,N,NA,0,0,NA,NA,NA,15.37,7.37,25.17,2.05,2.05,80,0,5,5,0,5,0,0,5,1.1,158.89,0.067109311,67,24.3179,31.9614,27.3196,31.9636,47.1197,34.3501,32.6202,33.63,IDFdk3,5,5.84749,5.7731,6.39021,3.68017,888.959,889.721,889.167,889.721,1.911274669,1.848404909,1.888460284,1.848384583,170,5,170,0.577378108
603,170,465,N,NA,0,0,NA,NA,NA,11.11,5.32,18.18,2.64,2.63,85,0,5,0,0,5,0,0,5,0.38,218.66,0.219133281,465,8.67191,19.0748,7.26856,21.1336,33.7052,35.9043,34.7422,33.5604,IDFdk3,5,9.1274,6.94417,3.49857,3.24122,888.275,888.296,887.004,888.296,1.988567926,1.945092739,1.991964018,1.932742261,170,5,170,0.577378108
604,169,309,N,NA,0,0,NA,NA,NA,15.34,7.54,25.74,2,1.98,80,5,10,0,0,0,0,0,5,0.5,63.43,1.447290848,309,328.674,342.487,8.8771,16.9159,41.1237,30.6089,26.9865,26.661,IDFdk3,8,8.11676,5.3476,3.85559,3.47044,855.23,855.689,855.039,855.689,1.854222992,1.953648698,1.988021622,1.956732875,169,2,169,0.119122004
605,169,301,N,NA,0,0,NA,NA,NA,17.51,7.28,24.87,1.7,1.8,75,0,5,10,0,0,0,0,10,0.98,63.43,1.447290848,301,31.2041,25.8703,26.4617,25.4073,27.7586,25.3666,28.3014,29.5616,IDFdk3,8,6.91211,7.51002,3.56316,3.00207,851.925,852.563,852.599,852.563,1.855327189,1.89978408,1.895232428,1.903280635,169,2,169,0.119122004
606,167,464,N,NA,0,0,NA,NA,NA,14.99,6.32,21.57,2.07,2.13,65,0,30,0,0,0,0,0,5,2.87,276.32,1.110081262,464,12.7066,28.1748,24.712,20.9127,30.2874,40.4162,41.5186,40.183,IDFdk3,5,7.85841,5.1826,5.6111,2.73319,846.476,846.963,846.774,846.963,1.975509213,1.881511205,1.90842064,1.934125378,167,3,167,0.205048426
607,167,396,N,NA,0,0,NA,NA,NA,13.51,5.61,19.17,2.49,2.27,80,5,5,0,0,0,0,0,10,1.01,173.66,0.006115896,396,9.0613,13.0936,25.2212,25.1524,42.8481,38.2797,41.7205,39.4911,IDFdk3,5,9.00556,7.14163,3.7441,3.78767,873.963,874.5,874.551,874.5,1.987520408,1.974001278,1.904669448,1.905180468,167,3,167,0.205048426
608,177,226,S,NA,0,0,NA,NA,NA,34.33,13.91,47.5,0.89,1.05,5,0,25,15,0,15,0,0,40,2.28,272.6,1.045362988,226,167.959,69.7033,53.7646,60.9443,2.65157,4.32957,4.70177,4.74313,IDFdk3,1,7.42285,3.71937,2.76193,3.55974,956.652,956.706,956.675,956.706,0.022001428,1.346881632,1.591104133,1.485659651,177,3,177,0.402855521
609,175,21,S,NA,0,0,NA,NA,NA,38.29,16.24,55.47,0.91,0.81,15,5,10,15,10,15,0,0,30,1.18,45,1.707106781,21,158.606,130.4,43.0681,41.5068,2.8507,1.04943,1.7027,1.83635,IDFdk3,1,3.87909,3.83546,4.71236,4.49673,959.418,959.378,959.357,959.378,0.068905979,0.351880099,1.730542583,1.748877074,175,16,175,2.037658975
610,67,516,S,NA,0,0,NA,NA,NA,47.86,20.15,68.82,0.42,0.6,0,5,10,60,10,5,0,0,10,2.49,80.39,1.166940833,516,167.966,142.035,189.535,189.369,7.19393,5.26341,5.23561,5.68134,IDFxm,1,5.44313,3.77633,5.76812,5.73476,790.656,790.582,790.617,790.582,0.021975949,0.211613307,0.013815404,0.013339615,67,3,67,0.227738085
611,66,533,S,NA,0,0,NA,NA,NA,32.57,12.27,41.91,1,1,45,0,30,5,10,0,0,0,10,0.14,14.04,1.970126596,533,222.818,182.178,311.459,246.391,1.98349,3.49373,3.0714,2.5754,IDFxm,1,5.94291,6.04209,1.73412,1.69533,797.64,797.599,797.564,797.599,0.266483624,0.000722417,1.662083937,0.59950703,66,2,66,0.136236432
612,68,489,S,NA,0,0,NA,NA,NA,35.49,16.05,54.83,0.81,0.96,10,0,10,15,10,15,0,0,40,2.97,26.57,1.89438856,489,348.577,268.925,234.663,231.729,2.57714,2.74592,4.71418,3.17861,IDFxm,1,5.65618,5.52122,8.8418,3.67734,796.045,796.1,796.068,796.1,1.980191751,0.981238811,0.421615457,0.380618259,68,2,68,0.102090904
613,68,151,S,NA,0,0,NA,NA,NA,41.22,18.63,63.63,0.7,0.76,25,0,5,25,25,10,0,0,10,1.28,248.96,0.640980376,151,173.984,203.41,238.749,260.093,3.12312,3.27978,4.53712,4.74932,IDFxm,1,6.4791,5.21745,8.43769,3.20589,794.474,794.446,794.521,794.446,0.005507333,0.082314704,0.481211821,0.827950547,68,2,68,0.102090904
614,155,444,S,NA,0,0,NA,NA,NA,21.55,9.09,31.04,1.51,1.65,10,0,15,25,10,20,0,0,20,2.78,180,0,444,302.646,332.684,341.747,341.9,7.5241,9.37178,12.4482,12.3248,IDFdk3,8,8.78724,9.83893,5.15182,2.80874,853.031,853.092,852.921,853.092,1.539446975,1.888489119,1.949682728,1.950515732,155,14,155,2.175014789
615,92,417,S,NA,0,0,NA,NA,NA,34.79,16.1,54.97,0.82,0.96,30,0,20,15,10,5,5,0,15,0.21,114.52,0.584989146,417,220.223,215.512,218.841,219.597,24.3428,22.6404,20.6659,18.7337,IDFdk3,1,6.20924,5.73258,6.24756,7.95308,926.963,926.604,926.86,926.604,0.236463136,0.186006122,0.221110623,0.229453383,92,1,92,0.128162065
616,81,540,S,NA,0,0,NA,NA,NA,38.24,16.99,58.01,0.75,0.84,5,0,25,10,5,0,0,0,55,5.21,355.91,1.997453246,540,184.927,194.923,192.662,184.165,3.42911,5.71805,5.77976,5.25894,IDFdk3,1,6.09844,4.49788,3.35651,1.68969,947.702,947.685,947.639,947.685,0.003695066,0.033727218,0.024319863,0.00264097,81,5,81,0.59272562
617,81,412,S,NA,0,0,NA,NA,NA,44.05,19.92,68.04,0.59,0.68,5,0,5,55,25,5,0,0,5,4.23,142.22,0.209631091,412,193.084,179.494,172.825,170.222,10.2758,10.9692,10.2578,7.02171,IDFdk3,1,8.98426,9.81905,4.86271,3.8542,949.148,949.106,949.247,949.106,0.025960778,3.90E-05,0.007830706,0.014526818,81,5,81,0.59272562
618,81,453,S,NA,0,0,NA,NA,NA,26.16,12.01,41.02,1.36,1.26,0,0,10,15,15,0,0,0,60,2.31,140.83,0.224724688,453,239.118,244.33,204.418,194.728,6.96688,7.5151,6.55394,6.72518,IDFdk3,1,8.07983,9.20766,4.40586,2.97014,946.843,946.834,946.72,946.834,0.486728342,0.566812778,0.089446165,0.032856372,81,5,81,0.59272562
619,81,482,S,NA,0,0,NA,NA,NA,23.61,11.02,37.64,1.42,1.35,30,5,10,5,5,5,0,0,40,0.89,9.46,1.986400586,482,161.216,169.646,171.525,186.169,4.59903,4.9621,6.61397,6.84498,IDFdk3,1,7.78298,8.4569,6.75725,2.12686,946.615,946.593,946.712,946.593,0.053260783,0.016283916,0.010919737,0.005790748,81,5,81,0.59272562
620,39,508,S,NA,0,0,NA,NA,NA,32.78,13.61,46.49,1.02,0.99,20,0,40,15,5,0,0,0,20,0.43,68.2,1.371367836,508,272.151,290.067,268.853,259.579,12.1767,14.7947,13.6867,13.9748,IDFxm,1,7.02192,6.78463,7.31298,5.94295,784.372,784.502,784.302,784.502,1.037533214,1.343118758,0.979982411,0.819120369,39,3,39,0.27708576
621,39,537,S,NA,0,0,NA,NA,NA,32.51,13.07,44.64,0.95,1.05,10,0,30,15,10,0,0,0,35,0.37,52.58,1.607653106,537,258.857,248.427,250.284,271.01,9.53802,9.7387,8.03123,8.28711,IDFxm,1,6.19528,7.70664,1.80048,1.0889,783.004,783.061,783.079,783.061,0.806741636,0.632313635,0.662641847,1.017626913,39,3,39,0.27708576
622,39,273,S,NA,0,0,NA,NA,NA,30.24,11.08,37.85,1.14,1.1,35,0,10,40,5,5,0,0,5,2.3,64.08,1.437115767,273,265.019,265.918,266.826,267.011,20.0525,20.0636,20.1064,18.582,IDFxm,1,8.08714,7.23704,3.45044,4.84777,775.588,775.658,775.776,775.658,0.913174613,0.928815914,0.944631579,0.947855768,39,3,39,0.27708576
623,38,256,S,NA,0,0,NA,NA,NA,29.12,11.79,40.28,1.12,1.19,0,5,30,15,15,5,0,0,30,0.89,348.69,1.980580445,256,266.904,261.674,269.388,259.342,26.1047,25.2343,23.3342,20.037,IDFxm,1,7.21947,5.7202,4.20945,3.18344,776.614,776.716,777.055,776.716,0.945990898,0.855194781,0.989318788,0.815053727,38,1,38,0.117822489
624,11,462,S,NA,0,0,NA,NA,NA,35.56,14.67,50.1,0.77,0.92,10,0,20,20,5,10,10,0,25,0.29,34.99,1.81925214,462,85.6262,87.7343,104.463,135.447,9.16365,7.8545,6.4432,3.73666,IDFxm,1,10.1469,4.48347,7.42536,7.04259,772.822,772.787,772.975,772.787,1.076263092,1.03953362,0.750245251,0.287398214,11,2,11,0.14115995
625,121,82,N,NA,0,0,NA,NA,NA,36.21,13.99,47.77,0.85,0.92,0,0,5,10,25,20,30,5,5,2.62,0,2,82,180.527,190.316,200.412,216.269,74.4698,88.3965,73.6868,64.4879,IDFxm,2,6.05794,5.38857,4.93297,6.21536,836.467,835.138,836.285,835.138,4.23E-05,0.016164931,0.062791036,0.193751526,121,1,121,0.120866318
626,122,46,N,NA,0,0,NA,NA,NA,26.73,12.12,41.37,1.31,1.43,10,5,5,20,5,0,20,20,15,0.12,306.87,1.600001429,46,250.155,256.056,254.501,246.871,37.4611,80.7714,79.0661,68.3305,IDFxm,2,8.01332,8.81483,7.71763,4.04583,826.155,826.285,824.964,826.285,0.660523218,0.759026572,0.732778442,0.60719737,122,4,122,0.197340528
627,122,207,N,NA,0,0,NA,NA,NA,50.81,12.97,44.29,0.63,0.56,0,0,5,25,25,5,30,5,5,0.31,315,1.707106781,207,240.278,241.655,236.098,225.142,67.0545,70.6434,69.736,66.9126,IDFxm,2,4.15408,7.10441,3.61602,3.09126,823.96,823.497,823.65,823.497,0.504207838,0.525220412,0.442225918,0.294647859,122,4,122,0.197340528
628,111,1,S,NA,0,0,NA,NA,NA,31.79,15.25,52.09,1.04,1.07,5,0,15,15,10,5,0,0,50,1.01,46.59,1.687214312,1,336.621,340.613,340.901,336.918,22.5033,22.3208,21.495,19.5821,IDFdk3,8,6.03732,3.26827,3.04294,2.10645,794.913,795.063,794.983,795.063,1.917900126,1.943297999,1.944954623,1.919944708,111,15,111,1.504300554
629,213,573,S,NA,0,0,NA,NA,NA,28.27,9.79,33.43,1.2,1.17,20,0,5,10,5,30,0,0,30,2.09,293.96,1.406098769,573,298.235,329.391,54.1236,61.8134,6.19433,0.549159,2.29856,2.75992,IDFdk3,1,8.73035,5.52303,3.46201,3.66898,962.838,962.846,962.725,962.846,1.473089034,1.860662056,1.586038653,1.472344638,213,5,213,1.001596392
630,238,208,S,NA,0,0,NA,NA,NA,24.67,9.29,31.72,1.43,1.33,40,0,15,15,5,15,0,0,15,0.04,315,1.707106781,208,221.677,199.975,87.6548,58.9953,1.17264,0.906751,1.57358,1.50082,IDFdk3,1,5.37713,4.69166,5.2093,4.67159,963.879,963.873,963.946,963.873,0.253094837,0.060158234,1.040920033,1.515108387,238,1,238,0.204402143
631,205,2,S,NA,0,0,NA,NA,NA,61.52,23.97,81.87,0.16,0.28,0,0,15,50,5,20,5,0,5,1.43,55.16,1.571286699,2,9.22509,7.09012,5.77691,3.99862,13.9345,11.1106,7.03095,6.76589,IDFdk3,1,8.24424,6.15515,6.51978,3.16305,959.615,959.689,959.697,959.689,1.987066158,1.992353237,1.994921353,1.99756573,205,8,205,1.111797978
632,205,514,S,NA,0,0,NA,NA,NA,67.48,23.63,80.7,0.16,0.2,0,0,0,35,30,20,0,0,10,11.33,274.5,1.078459096,514,30.0742,25.0153,10.4439,11.706,6.42177,8.20657,8.05396,8.36006,IDFdk3,1,4.82632,3.21971,4.43402,1.67602,957.005,957.01,957.11,957.01,1.865377161,1.906194901,1.983432868,1.979201569,205,8,205,1.111797978
633,230,318,S,NA,0,0,NA,NA,NA,44.25,15.54,53.06,0.6,0.66,0,0,20,30,0,10,0,0,40,1.13,11.31,1.980580445,318,40.3591,30.9243,11.9398,14.2515,13.5487,10.073,8.13966,8.42684,IDFdk3,1,8.7424,8.84728,4.98375,4.76737,956.311,956.334,956.258,956.334,1.762000767,1.857847028,1.978365511,1.969224465,230,2,230,0.192008555
634,225,212,S,NA,0,0,NA,NA,NA,36.84,14.75,50.38,0.81,0.9,0,0,20,35,5,5,0,0,35,1.67,191.31,0.019419555,212,333.001,347.359,13.9438,13.8891,5.80631,6.49517,7.84186,8.39973,IDFdk3,1,4.10889,3.44674,2.62827,2.35788,954.489,954.487,954.349,954.487,1.891014448,1.975760412,1.970532555,1.970762165,225,3,225,0.125146689
635,231,150,S,NA,0,0,NA,NA,NA,22.03,6.33,21.63,1.56,1.45,5,0,5,50,5,30,0,0,10,0.81,262.87,0.875878956,150,357.988,2.68548,14.6779,15.5809,11.1038,11.2031,9.37264,8.2265,IDFdk3,1,7.44566,7.136,7.37983,5.19945,958.41,958.49,958.302,958.49,1.999383496,1.998901781,1.96736556,1.96325216,231,2,231,0.114344297
636,236,455,S,NA,0,0,NA,NA,NA,45.79,14.56,49.73,0.65,0.7,5,0,5,60,20,5,0,0,5,2.06,164.56,0.036090224,455,33.9004,20.2896,5.36039,10.0948,6.0529,7.73024,7.33539,6.4064,IDFdk3,1,6.15173,6.83815,3.85811,3.07959,961.905,961.989,961.631,961.989,1.830008391,1.937951893,1.995626786,1.984519092,236,3,236,0.336801798
637,236,209,S,NA,0,0,NA,NA,NA,52.73,20.19,68.95,0.44,0.46,0,5,20,15,40,15,0,0,5,1.09,57.24,1.541121252,209,3.60069,4.36583,4.76147,7.63666,7.27679,5.50724,6.01104,6.22911,IDFdk3,1,4.91038,13.4845,8.17764,2.21861,963.749,963.764,963.747,963.764,1.998025972,1.997098329,1.996548905,1.991130715,236,3,236,0.336801798
638,239,316,S,NA,0,0,NA,NA,NA,18.47,6.35,21.68,1.89,1.77,55,0,10,5,5,15,0,0,10,0.3,300.96,1.514439534,316,312.226,327.09,1.84986,13.1823,7.84676,4.19083,5.26581,5.17113,IDFdk3,1,11.2943,6.1545,5.43671,6.95523,964.436,964.492,964.347,964.492,1.672056687,1.83952505,1.999478848,1.973649399,239,2,239,0.118880594
639,205,472,S,NA,0,0,NA,NA,NA,46.32,19.52,66.65,0.57,0.65,0,0,10,30,20,30,0,0,10,4.82,120.91,0.486308995,472,19.7921,13.9978,5.8323,4.15557,10.716,11.0175,10.843,10.262,IDFdk3,1,5.82725,6.29184,5.84131,3.32231,948.482,948.558,948.162,948.558,1.940927466,1.970305015,1.994823581,1.99737097,205,8,205,1.111797978
640,205,211,S,NA,0,0,NA,NA,NA,34.02,11.65,39.78,0.94,0.99,5,0,5,35,10,40,0,0,5,0.08,238,0.470080736,211,1.42497,4.55456,356.806,0.521961,8.28351,11.7455,9.79457,10.4603,IDFdk3,1,5.45863,3.2836,2.06306,2.54785,945.725,945.95,945.528,945.95,1.999690747,1.996842169,1.998446604,1.999958505,205,8,205,1.111797978
641,233,392,S,NA,0,0,NA,NA,NA,37.49,16.52,56.42,0.85,0.9,20,0,5,20,15,25,0,0,15,0.37,5.19,1.995900202,392,9.43173,24.8888,22.1277,20.1947,5.16782,2.39111,2.71656,3.43179,IDFdk3,1,8.69619,7.58312,2.98339,2.04657,963.198,963.275,963.242,963.275,1.986481562,1.9071263,1.926346635,1.93852496,233,1,233,0.106184468
642,217,589,S,NA,0,0,NA,NA,NA,30.64,11.32,38.67,1.13,1.17,0,0,25,5,0,5,0,0,65,4.95,266.33,0.935990208,589,311.713,337.039,8.04696,10.3742,12.0794,7.37112,6.18594,6.01578,IDFdk3,1,8.44075,7.31735,5.7797,6.1609,957.659,957.841,957.841,957.841,1.665399744,1.920770602,1.990153669,1.983652658,217,3,217,0.245336039
643,196,248,S,NA,0,0,NA,NA,NA,22.17,10.15,34.68,1.64,1.51,5,0,5,5,40,40,0,0,5,0.67,220.32,0.237557489,248,15.668,9.0426,5.202,3.61937,13.0941,12.7303,17.7651,18.665,IDFdk3,8,7.46567,3.69173,3.30913,2.62444,928.556,928.73,928.505,928.73,1.962842728,1.987571757,1.995881234,1.998005444,196,8,196,0.828743982
644,95,454,S,NA,0,0,NA,NA,NA,59.13,20.61,70.38,0.38,0.36,5,0,10,25,5,20,0,0,35,1.06,260.7,0.838396179,454,170.164,180.513,154.462,152.877,4.3633,4.85249,4.47804,4.48115,IDFdk3,1,7.10668,5.5925,5.70923,3.01867,946.217,946.188,946.193,946.188,0.014699242,4.01E-05,0.09770044,0.109970135,95,4,95,0.478779171
645,94,30,S,NA,0,0,NA,NA,NA,55.47,22.97,78.45,0.39,0.44,0,0,0,0,0,5,65,0,30,0.55,191.44,0.019867055,30,161.742,142.294,106.742,100.407,4.05227,2.46868,2.71056,3.07038,IDFdk3,1,5.53942,5.57513,6.15626,6.03791,949.981,949.904,949.949,949.904,0.050344609,0.20884051,0.711937437,0.81936069,94,4,94,0.292124821
646,94,442,S,NA,0,0,NA,NA,NA,72.34,25.34,86.53,0.11,0.15,0,0,5,10,5,15,0,0,65,1.18,166.57,0.027345598,442,110.608,122.194,133.95,158.421,7.03835,5.48869,3.81562,3.51011,IDFdk3,1,7.03257,6.42707,4.4794,3.30359,949.973,949.921,950.118,949.921,0.648027656,0.46721234,0.305969636,0.070088652,94,4,94,0.292124821
647,94,52,S,NA,0,0,NA,NA,NA,69.19,24.75,84.54,0.08,0.16,0,0,10,10,25,15,0,0,40,0.65,359,1.999847695,52,100.894,88.5009,144.512,153.195,8.9053,8.10748,2.72778,2.64334,IDFdk3,1,7.99572,9.81569,3.4923,3.96226,950.355,950.409,950.422,950.409,0.811007389,1.026161246,0.185762877,0.107453531,94,4,94,0.292124821
648,94,360,S,NA,0,0,NA,NA,NA,64.79,21.76,74.31,0.22,0.25,0,0,10,0,0,0,5,0,80,1.22,2.31,1.999187376,360,114.819,137.719,145.338,175.157,9.32958,6.2661,2.11763,1.78655,IDFdk3,1,7.72327,6.53829,3.97108,5.00854,951.31,951.186,951.301,951.186,0.58024691,0.260145766,0.177478579,0.003570221,94,4,94,0.292124821
649,105,572,N,NA,0,0,NA,NA,NA,35.66,12.5,42.7,0.82,0.93,25,0,5,15,15,10,0,0,30,2.64,279.04,1.157123963,572,339.011,331.736,322.126,319.682,10.601,10.3041,14.5204,22.1332,IDFdk3,8,4.66115,3.94983,2.94682,2.2628,905.322,905.369,905.324,905.369,1.933649211,1.880775058,1.789362757,1.762465097,105,9,105,1.131988392
650,2,292,S,NA,0,0,NA,NA,NA,25.68,9.7,33.13,1.25,1.32,0,0,60,10,0,10,5,0,15,0.59,90,1,292,265.432,261.089,256.54,257.4,12.0898,12.016,12.5767,12.5418,IDFdk3,1,4.34301,3.9097,3.35535,1.76834,898.803,898.875,898.709,898.875,0.920357794,0.845099942,0.767233535,0.781856759,2,11,2,1.427806913
651,2,486,S,NA,0,0,NA,NA,NA,34.15,14.4,49.16,0.85,1.02,70,0,5,15,0,5,0,0,5,0.11,319.4,1.759271307,486,257.297,253.195,261.288,260.433,11.7688,12.6927,12.9499,13.2211,IDFdk3,1,2.6834,2.53747,2.00531,3.54682,905.606,905.619,905.944,905.619,0.780102717,0.710884662,0.848532153,0.833799174,2,11,2,1.427806913
652,2,503,S,NA,0,0,NA,NA,NA,19.17,7.75,26.45,1.87,2,0,0,25,20,10,20,5,0,20,0.01,54.45,1.581413184,503,254.821,255.535,256.739,261.164,13.9859,13.2622,13.0218,12.9506,IDFdk3,1,6.23295,8.38948,9.03067,7.08119,908.216,908.099,908.09,908.099,0.738164536,0.75021145,0.770612738,0.846393272,2,11,2,1.427806913
653,2,154,S,NA,0,0,NA,NA,NA,22.51,8.28,28.29,1.4,1.47,0,0,60,10,0,15,0,0,15,1.42,158.2,0.071514173,154,254.674,255.776,259.072,257.833,11.2981,11.7242,11.535,11.5705,IDFdk3,1,5.93571,12.6341,4.30414,3.80482,908.56,908.451,908.557,908.451,0.735689275,0.754286555,0.810424704,0.78923819,2,11,2,1.427806913
654,2,317,S,NA,0,0,NA,NA,NA,40.87,17.99,61.45,0.68,0.79,0,0,65,0,0,10,0,0,25,2.17,77.28,1.220186717,317,226.748,261.776,244.192,247.385,14.8221,13.065,12.8695,12.0628,IDFdk3,1,7.14748,7.64732,7.13001,6.39995,897.639,897.484,897.456,897.484,0.314791585,0.856956482,0.564643197,0.615462995,2,11,2,1.427806913
655,2,434,S,NA,0,0,NA,NA,NA,40.94,18.08,61.76,0.67,0.79,0,0,25,0,10,25,0,0,40,4.83,307.23,1.605016094,434,234.28,228.391,236.009,242.143,15.9038,13.4172,13.2063,11.9707,IDFdk3,1,7.64763,7.55535,4.66498,4.88197,896.984,896.979,896.933,896.979,0.416175354,0.335956332,0.440937328,0.532733576,2,11,2,1.427806913
656,4,580,S,NA,0,0,NA,NA,NA,27.47,11.26,38.46,1.31,1.24,0,0,15,20,5,50,0,0,10,3.31,161.57,0.051289392,580,279.983,279.699,250.633,239.624,14.7869,13.3349,11.6673,11.4525,IDFdk3,1,6.80261,9.06131,10.353,2.27488,873.015,872.959,872.98,872.959,1.173355972,1.168472176,0.66838218,0.494327569,4,2,4,0.277482436
657,176,161,S,NA,0,0,NA,NA,NA,38.92,17.96,61.32,0.6,0.89,10,0,10,50,10,20,0,0,0,0.6,182.9,0.001280643,161,23.2729,28.2318,32.9191,37.6345,8.50199,8.67468,7.91025,7.51742,IDFdk3,1,11.1045,5.4619,4.80177,4.22897,949.24,949.274,949.178,949.274,1.918633365,1.881041044,1.839438746,1.791922108,176,5,176,0.573145585
658,115,132,S,NA,0,0,NA,NA,NA,38.86,14.8,50.53,0.88,0.92,20,0,10,45,5,15,0,0,5,2.42,90,1,132,350.578,353.121,348.214,344.863,24.4386,22.9573,24.4262,23.7086,IDFdk3,5,3.89,3.31546,3.55906,3.7669,840.858,841.217,840.4,841.217,1.986509376,1.992801308,1.978917327,1.965304203,115,16,115,2.724607033
659,127,76,S,NA,0,0,NA,NA,NA,38.7,16.06,54.84,0.59,0.91,0,0,15,5,45,5,0,0,30,2.93,266.97,0.94714117,76,226.357,225.783,220.741,213.367,28.2486,25.8818,23.977,19.3955,IDFdk3,1,8.39046,9.35045,11.9369,10.6495,842.97,842.762,842.972,842.762,0.309837166,0.302622216,0.24233249,0.164835221,127,2,127,0.199086009
660,126,279,S,NA,0,0,NA,NA,NA,28.57,13.02,44.47,1.37,1.3,0,0,35,0,10,5,0,0,50,2.5,255.96,0.757400769,279,214.32,213.004,215.931,208.186,19.0038,18.1903,21.4127,18.0205,IDFdk3,1,5.02896,4.46346,4.22826,4.28325,837.905,837.783,838.51,837.783,0.174098464,0.161367457,0.190275736,0.118581108,126,3,126,0.349065317
661,126,94,S,NA,0,0,NA,NA,NA,9.38,2.96,10.1,2.67,2.43,0,0,20,5,10,5,40,0,20,0.67,5.19,1.995900202,94,221.704,227.373,222.265,224.601,19.1584,18.9677,16.3435,18.3246,IDFdk3,1,7.02763,4.38936,4.60692,2.19357,845.601,845.601,846.014,845.601,0.253408261,0.322777228,0.259957923,0.287986209,126,3,126,0.349065317
662,75,561,S,NA,0,0,NA,NA,NA,23.37,10.63,36.29,1.38,1.53,5,0,15,5,0,0,0,0,75,1.58,341.57,1.948710608,561,10.9206,92.2394,101.32,96.1438,2.77471,3.78784,2.6243,2.1386,IDFdk3,1,7.64662,3.4635,2.44184,3.21764,959.685,959.688,959.605,959.688,1.981890662,0.960925047,0.803711569,0.892975834,75,3,75,0.253689311
663,76,258,S,NA,0,0,NA,NA,NA,28.32,12.73,43.48,1.48,1.49,20,0,5,40,5,0,0,0,30,1.06,333.43,1.89438856,258,32.7804,105.794,112.487,120.569,1.2795,0.811505,1.81081,1.91661,IDFdk3,1,8.27051,9.5605,4.89152,4.59772,959.264,959.267,959.324,959.267,1.840751864,0.727820518,0.617526199,0.491424365,76,16,76,1.232023521
664,5,409,S,NA,0,0,NA,NA,NA,49.92,19.26,65.76,0.35,0.56,0,0,45,15,10,10,0,0,20,2.77,339.58,1.937160258,409,278.322,272.478,247.591,247.867,15.5546,13.5598,14.6924,14.4282,IDFdk3,1,9.46658,8.08552,7.80973,7.29314,876.744,876.708,876.684,876.708,1.144736141,1.043235777,0.618784401,0.623242157,5,18,5,1.976333276
665,13,531,S,NA,0,0,NA,NA,NA,24.74,9.98,34.08,1.48,1.34,20,0,15,30,10,15,0,0,10,0.36,45,1.707106781,531,231.084,228.376,256.486,244.294,12.4609,11.5233,8.36375,8.46591,IDFdk3,1,5.89916,5.29226,8.52855,2.58761,871.348,871.178,871.273,871.178,0.37181964,0.335760609,0.766317048,0.566246557,13,3,13,0.145857288
666,5,562,S,NA,0,0,NA,NA,NA,37.78,15.44,52.72,0.8,0.81,40,0,10,0,5,25,0,0,20,0.11,329.04,1.857526656,562,181.167,184.613,185.745,196.357,31.7349,32.0711,34.5674,19.6369,IDFdk3,1,3.48868,2.80011,2.50821,1.13202,861.998,861.855,862.759,861.855,0.00020742,0.003239344,0.005022742,0.040474401,5,18,5,1.976333276
667,6,591,S,NA,0,0,NA,NA,NA,37.85,15.25,52.09,0.7,0.88,20,0,5,40,20,5,0,0,10,0.14,0,2,591,298.687,280.137,269.304,254.865,14.1786,11.8585,12.5801,13.1831,IDFdk3,1,8.79257,3.76526,1.71746,1.08752,849.61,849.656,849.51,849.656,1.480024467,1.176002454,0.987852807,0.738905766,6,3,6,0.211632356
668,17,581,S,NA,0,0,NA,NA,NA,43.64,17.77,60.68,0.61,0.67,40,0,30,15,5,5,5,0,0,1.52,172.88,0.007711268,581,224.255,218.868,216.834,213.614,26.0515,26.3142,26.3153,20.038,IDFdk3,1,8.79257,2.65511,3.91535,4.63416,852.37,852.365,852.701,852.365,0.283758953,0.221406252,0.199624238,0.167214003,17,7,17,0.994456709
669,17,37,S,NA,0,0,NA,NA,NA,44.42,17.51,59.81,0.56,0.68,5,0,20,60,5,5,0,5,0,3.29,9.46,1.986400586,37,261.545,264.743,259.615,258.533,11.3068,10.5045,12.1499,11.3438,IDFdk3,1,4.22972,3.87401,3.2805,3.03773,844.431,844.371,844.721,844.371,0.852967406,0.908376721,0.819738359,0.801196495,17,7,17,0.994456709
670,147,255,S,NA,0,0,NA,NA,NA,39.11,16.97,57.96,0.82,0.99,5,0,10,15,10,10,15,0,25,0.28,138.9,0.246436608,255,285.104,275.137,235.319,209.235,29.6569,23.9751,15.758,15.8616,IDFdk3,8,8.39679,6.00935,2.93851,2.29412,832.686,832.568,832.824,832.568,1.260571911,1.089537494,0.430993141,0.127376102,147,1,147,0.211577529
